Source,Text,Class
lucene,[javac] Compiling 58 source files to http://lucene.zones.apache.org:8080/hudson/job/Solr-Nightly/ws/trunk/build/tests,LOG
lucene,OverlappingFileLockException - it *should* work across webapp,NL
lucene,bit...,NL
lucene,URL: https://issues.apache.org/jira/browse/SOLR-845,CODE
lucene,1,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-865,CODE
lucene,using-SolrHighlighter-with-programmatic-parameters-,CODE
lucene,Attachment: SOLR-1120.patch,CODE
lucene,I agree with Yonik that the number of request handler parameters has,NL
lucene,back to binary....,NL
lucene,return;,CODE
lucene,Key: SOLR-1438,CODE
lucene,Lars Kotthoff updated SOLR-612:,NL
lucene,machine,NL
lucene,: IDEA to import or checkout the code in a clean/simple way and I _think_,NL
lucene,solr?,NL
lucene,set something globally in the servlet container or use a JVM wide property).,NL
lucene,Distributed:,NL
lucene,the indexing information.  Have I got this right?,NL
lucene,SolrDispatchFilter.java Mon Mar 24 08:53:46 2008,CODE
lucene,if the changes in Lucene are back compatibl,NL
lucene,agreed ... i don't even think it's neccessary to make it throw an,NL
lucene,A [mkdir] Created dir: /tmp/apache-solr-nightly/build/test-results,CODE
lucene,: +	<link rel=\icon\ href=\/favicon.ico\ type=\image/ico\></link>,CODE
lucene,------------------------------------------------------------------------------,CODE
lucene,at hudson.FilePath.access$400(FilePath.java:119),TRACE
lucene,User Dwight is on vacation and never sees Bob's email.,NL
lucene,-----------------------------------------------------------------------------------------------------,CODE
lucene,: + (Otis Gospodneti),NL
lucene,update,NL
lucene,Alex Baranov commented on SOLR-630:,NL
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1304,CODE
lucene,: >   flags);,CODE
lucene,list facet refinement seems pretty different than top facet refinement.,NL
lucene,In case the baseDir attribute *is* specified but does not point to an existing directory (this results in a FileNotFoundException in FileListEntityProcessor.init(),NL_LOG
lucene,Key: SOLR-450,CODE
lucene,and am,CODE
lucene,[ https://issues.apache.org/jira/browse/SOLR-211?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],CODE
lucene,overwhelming.  They also have fairly well timed out releases w/ well,NL
lucene,Lance Norskog,NL
lucene,params.put(MoreLikeThisParams.MIN_DOC_FRE,CODE
lucene,Trainings,NL
lucene,'E:\\tomcat\\solrstuff\\solr\\filingcore\\data\\index\\segments_by' does not,CODE
lucene,with some good test cases here before trying to fix it :-),NL
lucene,SOLR-1513.patch,CODE
lucene,#NAME?,CODE
lucene,C1C2 C2C3 => C4C5 C5C6,CODE
lucene,mlt.exclude=+type:AUTHOR +type:PUBLISHER,CODE
lucene,Key: SOLR-1846,CODE
lucene,: unpredictable results.,NL
lucene,<field column=\para\ xpath=\/p\ flatten=\true\/>,CODE
lucene,Muchos gracias.,NL
lucene,troubles her,NL
lucene,Key: SOLR-1357,CODE
lucene,lot of them before sending the query. Can we make the 'setter' methods,NL
lucene,In SOLR-1,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-848,CODE
lucene,:  if (ti.isInNative()) {,CODE
lucene,some things are more confusing: If there is only one parse,NL
lucene,: but if defaultSearch is an HTTP request paramete,NL
lucene,+ > > > <mkdir dir=\${junit.output.dir}\/>,CODE
lucene,| if we modify the XMLLoader to accept multiple <add>,NL
lucene,Key: SOLR-619,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1381,CODE
lucene,Solr's current LICENSE has ASL 2.,NL
lucene,fieldnames = fn != null ? commaSplit.split(f,CODE
lucene,indexed as two tokens:,NL
lucene,<requestHandler name=\/admin/system\  class=\org.apache.solr.handler.admin.SystemInfoHandler\ />,CODE
lucene,list but didn't get a respons,NL
lucene,we should fix that so it either has a sensible defaul,NL
lucene,Jason . We do not need to remove the original option. We can,NL
lucene,Core \core1\ is up to date.,NL
lucene,filtering iterator which gets each Hit's Document's resource path,NL
lucene,called just as if it was non-distributed.  It looks like the shards,NL
lucene,Attachments: SOLR-650.patch,CODE
lucene,matthias,NL
lucene,'?core=corename' syntax carries less surprise and may be extended more,NL
lucene,On Dec,NL
lucene,I don't see any reason (c) and (d) and perhaps (b) can't be used for Standard-style queries.  Unless I'm mistake,NL
lucene,[junit] Running org.apache.solr.handler.MoreLikeThisHandlerTest,TRACE
lucene,[junit] 2008-03-28 08:44:56.504::INFO:  Shutdown hook complete,TRACE
lucene,Best Regard,NL
lucene,at org.apache.lucene.queryParser.QueryParser.parse(QueryParser.java:146),TRACE
lucene,Attachment: SOLR-865.patch,CODE
lucene,at org.apache.lucene.index.DocInverterPerField.processFields(DocInverterPerField.java:159),TRACE
lucene,More details about this issue here:,NL
lucene,another when indexing.,NL
lucene,public TokenStream reusableTokenStream(String fieldNam,CODE
lucene,In order to satisfy this scenario,NL
lucene,@@ -14,CODE
lucene,Reporter: Ryan McKinley,NL
lucene,Key: SOLR-729,CODE
lucene,- Efficient query processing with highlighting and fields getting generated only for merged documents. The query is executed in 2 phases. First phase gets the doc unique keys with sort criteria. Second phase brings all requested fields and highlighting information. This saves lot of CPU in case there are good number of shards and highlighting info is requested.,NL
lucene,Attachments: SOLR-451.patch,CODE
lucene,The memory usage of UnInvertedField is shown... just not in the same place as the Lucene field cache.,NL
lucene,-Yonik,NL
lucene,: core0 ) then call config.tellAboutCore( core1 );,CODE
lucene,[javac] Compiling 1 source file to http://hudson.zones.apache.org/hudson/job/Solr-trunk/ws/trunk/contrib/extraction/build/test-classes,LOG
lucene,There seems to be a number of classes - that implement finalize() method.  Given that it is perfectly ok for a Java VM to not to call it - may be - there has to some other way  { try .. finally - when they are created to destroy them } to destroy them and the presence of finalize() metho,NL_CODE
lucene,being treated as if it were plain text.   am i correct?  if so was this,NL
lucene,Jianhan,NL
lucene,http://www.universidad2008.cu,CODE
lucene,: + out.println(\ <form>\);,CODE
lucene,<property name=\junit.includes\,CODE
lucene,The first \solr\ could be the name of the webapp.,NL
lucene,Writes are not atomic on longs unless they are volatile.   At a minimu,NL
lucene,Yoo-hoo,NL
lucene,[ http://issues.apache.org/jira/browse/SOLR-10?page=comments#action_12374938 ],CODE
lucene,Chris Hostetter suggested this in:,NL
lucene,\the jndi name : '\+jndiName +\' is not a valid javax.sql.DataSource\);,CODE
lucene,all (it'd be an error if it di,NL
lucene,fix in load:,NL
lucene,Sure the admin pages are (mostly) JSP,NL
lucene,<int name=\electronics\>2</int>,CODE
lucene,like Spatial Tile.  The fact they are supported out of box is part of,NL
lucene,an Evaluator is a DOM visitor that expands property expressions \in place\ using a property map as an evaluation context,NL
lucene,backward slashes in windows isn't that uncommon.  We should fix it to,NL
lucene,I made one small changed as follows. I have uploaded the changes.,NL
lucene,What,NL
lucene,Disable polling.,NL
lucene,Key: SOLR-1444,CODE
lucene,<updateProcessor name=\log\ class=\solr.LogUpdateProcessorFactory\ />,CODE
lucene,./contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/DataImporter.java:134:   StringBuffer sb = new StringBuffer(\There are errors in the Schema\\n\);,TRACE
lucene,Solr now recognizes HTTP Request headers related to HTTP Caching (see,NL
lucene,Key: SOLR-1519,CODE
lucene,\Soft references\ then. \Weak pointers\ is an older term. (They're,NL
lucene,<xs:complexType name=\payloadType\>,CODE
lucene,: extraction-related jars.,CODE
lucene,have them. It would crash relentlessly if I didn't force all calls,NL
lucene,directory in your branch.,NL
lucene,Servlet container - Jetty,CODE
lucene,This is an invalid json as each term is associated with a JSON object which holds multiple \suggestion\ attributes. When working with a JSON library only the last \suggestion\ attribute is picked up.,NL
lucene,+ set_post_return('<result status=\0\></result>'),CODE
lucene,Walter Underwood commented on SOLR-161:,NL
lucene,at org.apache.solr.client.solrj.impl.CommonsHttpSolrServer.request(CommonsHttpSolrServer.java:183),TRACE
lucene,valueDocSet.intersectionSize() being essentially equivalen,NL_CODE
lucene,<th>50% full</th> <td>3.36</td> <td>3.96</td> <td>1.44</td>,CODE
lucene,+  } else {,CODE
lucene,Add at line 179:,NL
lucene,The API suggestions grant made gives the FieldTYpe the ability to return a,NL
lucene,<field name=\${ctlField}\   type=\text-${l10n}\   indexed=\true\  stored=\true\  multiValued=\true\ />,CODE
lucene,<entity name=\foo\ threads=\4\>,CODE
lucene,thoughts?,NL
lucene,I've switched Flare to use the Luke request handler simply to,NL
lucene,Attachments: SOLR-922.patch,CODE
lucene,the way to go...,NL
lucene,While working on SOLR-1586 I noticed that outside of class level access (or package level,NL
lucene,[javac] location: class org.apache.solr.util.AbstractSolrTestCase,CODE
lucene,[ https://issues.apache.org/jira/browse/SOLR-134?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12469643 ],CODE
lucene,@Field(\id\) //name is optional,CODE
lucene,One further issue... should we commit the changes to the HTMLStripReader?,NL_CODE
lucene,The above schema patch is working nice if you update your index (index,NL
lucene,bq. The effect is that with a low value for spellcheck.count you might miss good hits. In other word,NL
lucene,Is this something worth pursuing?  Would we rather stick with ant,NL
lucene,<property name=\specversion\ value=\1.2.2007.06.16.08.05.45\></property>,CODE
lucene,setIncludeScore(true);,CODE
lucene,1,CODE
lucene,large fields (since they must be stored).,NL
lucene,(Solr-773) and Spatial Lucene (Lucene-1732) and extends Solr and,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-1381?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],CODE
lucene,at org.apache.catalina.startup.HostConfig.deployDescriptors(HostConfig.java:553),TRACE
lucene,[junit] Tests run:,TRACE
lucene,~14% for term filters that match a lot of documents,NL
lucene,* <b>higher</b> vals come before lower vals.,NL
lucene,AU  site/skin/images/info.png,CODE
lucene,+ > > > A x++;,CODE
lucene,# The getter methods in SolrDeletionPolicy should be named more appropriately e.g. isKeepOptimizedOnl,NL_CODE
lucene,Here's the start of a test for the HTMLStripReader.  Not,NL
lucene,was (Author: fergus):,NL
lucene,Added @deprecation Javadoc comments,NL
lucene,A quick look at the code suggests that this is still the case (at least for version 6.1.3 bundled with Solr).,NL
lucene,java.lang.InterruptedException,CODE
lucene,difficult.,NL
lucene,SOLR-1586.Mattmann.112209.geopointonly.patch.txt,CODE
lucene,be,NL
lucene,cmd.expungeDeletes); > > > > > > cmd.maxOptimizeSegments =,CODE
lucene,+ > A <contrib-crawl target=\test\ failonerror=\true\/>,CODE
lucene,Key: SOLR-1093,CODE
lucene,The proposed solution (see Yonik answer on solr-dev) :,NL
lucene,Yonik Seeley commented on SOLR-1860:,NL
lucene,FIELD: [trim]? ( UNQUOTED | QUOTED ) [trim]?,CODE
lucene,bits = new long[(int)(((numBits -1)>>>6)+1)];,CODE
lucene,b7fac000-b7fad000 rwxp 00014000 03:01 4276307 /lib/ld-2.3.6.so,CODE
lucene,<TERM> ...,CODE
lucene,Noble Paul commented on SOLR-1357:,NL
lucene,All I remember is if I didn't have that <arr name=\components\> section arranged exactly like that (even if I rearranged other items without rearranging the \collapse\ part,NL
lucene,org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:128),TRACE
lucene,agree,NL
lucene,[junit] 2008-08-05 18:09:01.346::INFO:  Shutdown hook complete,TRACE
lucene,This patch relies on the IndexDeletionPolicy to identify files to be replicated. It also supposrts replication of conf files. No need to register any listeners/ QueryResponseWriters,NL
lucene,* officially deprecated the *PluginLoader classes,NL
lucene,To pass extra information during indexin,NL
lucene,- solr cloud branch gets merged in,NL
lucene,uerystring	  	(science),CODE
lucene,Soon to follow patch adds a constructor to IndexSchema to allow them to be created directly from InputStreams.  The overall logic for the Core's use of the IndexSchema creation/use does not change however this allows java clients like those in SOLR-20 to be able to parse an IndexSchema.  Once a schema is parse,NL
lucene,<property name=\fr-cores\>f,CODE
lucene,CoreDescriptor p = new CoreDescriptor(thi,CODE
lucene,at org.apache.solr.handler.component.SearchHandler.handleRequestBody(SearchHandler.java:174),TRACE
lucene,[ https://issues.apache.org/jira/browse/SOLR-341?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12532821 ],CODE
lucene,:  %>,CODE
lucene,Anyone have good tips on working w/ java.util.logging (JUL)?  For on,NL_CODE
lucene,: 2. The URL path determins the RequestParser,NL
lucene,FastInputStream makes 3 DataInputStream/DataOutputStreams that it does not close. Possible file descriptor leaks.,NL
lucene,class ClosingRequestHandler extends EmptyRequestHandler implements SolrCoreAware {,CODE
lucene,it seemed to keep slipping.,NL
lucene,Updating can be done by reading data from this.  Deletion must also be done on both the indices,NL
lucene,We should be making sure the QEC is properly registered during,NL
lucene,similar documents.,NL
lucene,prefetching docs and fields . There is no standard way of other,NL
lucene,<fieldType name=\random\ class=\solr.RandomSortField\ />,CODE
lucene,adminHandler=\foo.FooHandler\>,CODE
lucene,# Tests are missing,NL
lucene,otherwise,NL
lucene,it during Hit Collection in SolrIndexSearcher.,NL
lucene,Key: SOLR-475,CODE
lucene,it'se behavior).  That way you can have one instance of the,NL
lucene,b4b10000-b532e000 r-xs 00000000 03:01 9831813 /usr/lib/j2re1.5-sun/lib/charsets.jar,CODE
lucene,Attachments: evaluatorcleanup.patch,CODE
lucene,In solrconfig.xml:,NL
lucene,at hudson.scm.SubversionSCM$CheckOutTask.invoke(SubversionSCM.java:476),TRACE
lucene,0xaf36d308:   08273148 8d118768 08273088 08273088,CODE
lucene,system proerty should be se,NL
lucene,packagin,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1823,CODE
lucene,From: Mark Miller <markrmiller@gmail.com>,NL
lucene,I'm only seeing some query parsing / multi-threading extension,NL
lucene,* NumberFormatTransformer is a new transformer which can be used to extract/convert numbers from strings. It uses the java.text.NumberFormat class in Java to provide its features.,NL
lucene,str = new String(dat,CODE
lucene,Affects Versions: 1.3,CODE
lucene,I know this is an invisible/convert JIRA issue right now :),NL
lucene,<param-name>solrconfig-filename</param-name>,CODE
lucene,Y'all might be interested in this:,NL
lucene,: -<%@ page contentType=\text/html; charset=utf-8\ pageEncoding=\UTF-8\%>,CODE
lucene,: If it believes it is plural.. is it a way to tern this off?,NL
lucene,Dawid,NL
lucene,millions of docs.?,NL
lucene,Field collapsing,NL
lucene,On Apr 2,NL
lucene,http://localhost:8983/solr/admin/luke?id=10 (lucene doc + solr doc),CODE
lucene,Assignee: Jeff Rodenburg,NL
lucene,Cheers,NL
lucene,Just curioud,NL
lucene,<str name=\classname\>org.apache.solr.spelling.suggest.Suggester</str>,CODE
lucene,at org.apache.tomcat.util.threads.ThreadPool$ControlRunnable.run(ThreadPool.java:689),TRACE
lucene,manifestFileName=\/Volumes/ts/man-find.txt\,CODE
lucene,+public class LuceneJUnitResultFormatter implements JUnitResultFormatter {,CODE
lucene,Andre,NL
lucene,Akshay K. Ukey updated SOLR-1018:,NL
lucene,cases,NL
lucene,SolrPluginUtils (gsingers),CODE
lucene,public static final String MAX_OPTIMIZE_SEGMENTS = \maxSegments\;,CODE
lucene,in the past,NL
lucene,Results are added to the output like this:,NL
lucene,<xsl:output media-type=\text/html; charset=UTF-8\ encoding=\UTF-8\/>,CODE
lucene,QUOTED:   [quote] ( DOUBLE | ESCAPE | [data]* )* [quote],CODE
lucene,The goal is to give Solr server clusters self-healing attributes,NL
lucene,interface SolrRequestParser {,CODE
lucene,Thanks Nobl,NL
lucene,word1 => word2,CODE
lucene,: together into buckets (e.g. airlin,NL
lucene,was taken care of.,NL
lucene,af97b000-af97e000 ---p af97b000 00:00 0,CODE
lucene,The easiest way might be to index the field twic,NL
lucene,- 2 times faster for get(index),NL
lucene,http://www.creativyst.com/Doc/Articles/CSV/CSV01.htm,CODE
lucene,Key: SOLR-1167,CODE
lucene,lrj/impl/CommonsHttpSolrServer.java uses or overrides a deprecated API.,NL_CODE
lucene,This method outputs weird string when Japanese letters are given for example. \J1J2J3J4J5\ => \\\J1\\J2\\J3\\J4\\J5\ We don't want to see it.,NL
lucene,N-gram,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-1432?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12777324#action_12777324 ],CODE
lucene,<field name=\end3\>uce</field>,CODE
lucene,AU  client/ruby/flare/public/images/pie_98.png,CODE
lucene,[line 438] The getCounts() method signature is modified to add the 'facetSortOrder' parameter value to the end of the argument list.,NL_CODE
lucene,right away,NL
lucene,The current workaround is \symlinks\ but that doesn't really help the situation of the Solr Release artifact,NL
lucene,- - -,CODE
lucene,[junit] 2008-01-15 08:11:29.638::INFO:  Shutdown hook complete,TRACE
lucene,: testing its not 100% reliable.,NL
lucene,'suggestions':['python,CODE
lucene,at org.apache.catalina.core.StandardContext.start(StandardContext.java:4342),TRACE
lucene,{quote}Yea,CODE
lucene,+  log.info(\unique key field: \+uniqueKeyFieldName);,CODE
lucene,[junit] 2008-04-02 08:16:39.555::INFO:  Shutdown hook complete,TRACE
lucene,: 1. The URL path determins the RequestHandler,NL
lucene,That comes from this patch-,NL
lucene,Reporter: Jay,NL
lucene,Attachments: deprecationDocumentation.patch,CODE
lucene,solr.solr.home from the system property. when you package your war keep,NL
lucene,PhoneticFilterFactory -- support Metaphone/Soundex filters,CODE
lucene,Attachments: SolrNGramFilters.patch,CODE
lucene,know all arguments made.,NL
lucene,response.setContentType(responseWriter.getContentType(solrRe,CODE
lucene,I snuck it in to this release since the patch was simple and it's been an issue under heavy threading for some people.,NL
lucene,ERROR: svn: Invalid argument,LOG
lucene,(note the lack of quotes around the pipe... your example included quotes),NL
lucene,http://www.prohadoopbook.com/ a Ning network for Hadoop using Professionals,NL_CODE
lucene,Shalin Shekhar Mangar updated SOLR-742:,NL
lucene,is not specified in the request.,NL
lucene,<filter class=\solr.TrimFilterFactory\ />,CODE
lucene,why would /update and /update/ be treated differently? dispatch filter,NL
lucene,as organizing components for structured and unstructured data.,NL
lucene,Access to Lucene's TermEnum capabilities,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-1492?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12762341#action_12762341 ],CODE
lucene,{quote}The public API for the AnalysisRequestHandler will change in the context of the response. {quote},NL
lucene,goal than possibly integrating the Ocean work that has been done / is,NL
lucene,: (returns the closest doc ids to the string,NL
lucene,Closing per comment.,NL
lucene,- It also takes in a properties file for the data source configuraution,NL
lucene,Hierarchical Handler Config,NL
lucene,Key: SOLR-1076,CODE
lucene,On Sep,NL
lucene,|| type == SolrWriter.TRANSFORMER_EXCEPTION) {,CODE
lucene,Shalin Shekhar Mangar reassigned SOLR-622:,NL
lucene,On my P,NL
lucene,: - === JdbcdataSource ===,CODE
lucene,<types>,CODE
lucene,: requirement is that my Lucene rewriter needs to be instantiated with,NL
lucene,\foo !@# bar\ will index to \foo (blank) bar\,CODE
lucene,Use Hadoop RPC for inter Solr communication,NL
lucene,+ A AtomicLong expungeDeleteCommands = new AtomicLong();,CODE
lucene,at org.apache.solr.search.DocSlice$1.nextDoc(DocSlice.java:112),TRACE
lucene,one field \title\ and gave the multiple word or say phrase.,NL
lucene,On Sun,NL
lucene,or if you have any other names in mind that is fine,NL
lucene,Ryan McKinley reassigned SOLR-813:,NL
lucene,I just committed something that changes the default behavior to \[core]\,NL
lucene,solr.xml;,CODE
lucene,One thing we might not want to get rid of though is streaming,NL
lucene,Yonik Seeley reassigned SOLR-1284:,NL
lucene,http://clk.atdmt.com/UKM/go/195013117/direct/01,CODE
lucene,the demo and modify it to create their own project,NL
lucene,: without bringing up a listener?,NL
lucene,<int name=\hard\>1</int>,CODE
lucene,AtomicLong optimizeCommands= new AtomicLong();,CODE
lucene,b2a85000-b2a9e000 rwxp b2a85000 00:00 0,CODE
lucene,<chain class=\solr.CustomUpdateRequestProcessorFactory\ >,CODE
lucene,[get] Getting: http://repo1.maven.org/maven2/pcj/pcj/1.2/pcj-1.2.jar,CODE
lucene,In the future,NL
lucene,Attachments: solr-solrpy-r5.patch,CODE
lucene,New Revision: 805774,CODE
lucene,at org.eclipse.jdt.internal.junit.runner.TestExecution.run,TRACE
lucene,Affects Versions: 1.1.0,CODE
lucene,follows this tip is going to decide Solr sucks the first time they,NL
lucene,[junit] Running org.apache.solr.search.TestQueryTypes,TRACE
lucene,where we have a \stable\ and an \experimental\,NL
lucene,Personall,NL
lucene,Seems like we should get rid of it.  It's query parser specific,NL
lucene,Posting file ipod_video.xml to http://localhost:8080/solr/update,NL_CODE
lucene,return(True);,CODE
lucene,- Jave project) that were triggered by emails Jira had gotten over the,NL
lucene,+   * created and returned.,NL
lucene,Here's an update to this patch.  I dropped short/byte support for now because I somehow forgot to add in SortField.BYTE and SortField.SHORT on the related Lucene patch.  I will open a separate issue for those.,NL_CODE
lucene,b7f94000-b7f97000 rwxp b7f94000 00:00 0,CODE
lucene,On May,NL
lucene,+ > > > A in fields myloc_0_,CODE
lucene,23-27 March -- MAPvenpick Hote,CODE
lucene,The custom cod,NL
lucene,: Are there going to be any obvious problems with this? The only one I can,NL
lucene,Attachments: solr.check.patch,CODE
lucene,org.apache.solr.handler.component.StatsComponent.handleResponses(StatsComponent.java:116) at,TRACE
lucene,View this message in context:,NL
lucene,do is subscribe to solr-dev and start a dialog there about what issues,NL
lucene,[junit] Running org.apache.solr.handler.component.StatsComponentTest,TRACE
lucene,client/ruby/solr-ruby/test/unit/add_document_test.rb,CODE
lucene,Attachments: SOLR-856.patch,CODE
lucene,</multicore>,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-565,CODE
lucene,great.  as i,NL
lucene,[gsingers] SOLR-1314: cleans up Carrot2 implementation and upgrades it to latest release,NL
lucene,But the odd thing about this will be,NL
lucene,checking if the lock exists and acquiring the lock - they separately,NL
lucene,Remaining Estimate: 1680h,NL
lucene,time-zones should be irrelevant since all calculations are done in UTC ... lack of time-sync is a legitimate concer,NL
lucene,That also allows you to click the \grant license to ASF\ button to help us with our intellectual property tracking.,NL
lucene,5. fixed a small bug in the clustering example schema (that example reuses the main example doc,NL
lucene,if (i<=n-2) {,CODE
lucene,container implementations.,NL
lucene,* NUL perhaps?  (can you legally embed null in a string in java?),NL
lucene,:  <li>Support for dynamic grouping of search results</li>,NL
lucene,to do,NL
lucene,contrib/javascript/lib/jsdoc/jsdoc-toolkit/app/t/runner.js,CODE
lucene,[ https://issues.apache.org/jira/browse/SOLR-1676?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12793158#action_12793158 ],CODE
lucene,super(defaultField == null ? schema.getDefaultSearchFieldName() : defaultFiel,CODE
lucene,at com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$FragmentContentDriver.next(XMLDocumentFragmentScannerImpl.java:2777),TRACE
lucene,<field column=\test\    template=\${dataimporter.request.finstalldir}\ />,CODE
lucene,No,NL
lucene,public static int ntz(long val) {,CODE
lucene,first it's a new term to a new view of the index (logical shard AFAIK,NL
lucene,syntax...,NL
lucene,3. LazyFields are incompatible with the sundry Field declarations scattered about Solr.  I believe I've changed all the necessary locations to Fieldable.,NL
lucene,* machine are skewed/different than that of the date faceting machine.,NL
lucene,h3. Usage:,NL
lucene,it must be removed,NL
lucene,[javac] Compiling 215 source files to http://lucene.zones.apache.org:8080/hudson/job/Solr-Nightly/ws/trunk/build/core,LOG
lucene,interface all on its own.,NL
lucene,+ public static final String EXPUNGE_DELETES = \expungeDeletes\;,CODE
lucene,INFO: adding lazy requestHandler: spellchecker=solr.SpellCheckerRequestHandler,CODE
lucene,this would keep the glob style for \source\ and \dest,NL
lucene,: - [<a href=action.jsp?log=WARNING>WARNING</a>],CODE
lucene,Hi Ur,NL
lucene,Primarily SolrCore and SolrIndexWriter ( specifically for my use-case ).,NL
lucene,1,CODE
lucene,Look at http://wiki.apache.org/solr/SimpleFacetParameters#Facet_Fields_with_No_Zeros_And_Missing_Count_For_One_Field,NL_CODE
lucene,+ JETTY-309 force writable status of endpoints.,CODE
lucene,[jar] Building jar: /tmp/apache-solr-nightly/contrib/clustering/build/apache-solr-clustering-1.4-dev.jar,CODE
lucene,And since the regex is specified via the \regex\ attribute (as opposed to the value of an XML element) it's perfectly extensible in the future.,NL
lucene,Key: SOLR-1437,CODE
lucene,Toda,NL
lucene,ASs someone with very little knowledge of Solr Cell and/or Tik,NL
lucene,==============================================================================,CODE
lucene,Yonik Seeley edited comment on SOLR-1586 at 12/29/09 4:05 PM:,NL
lucene,root context.,NL
lucene,classpath option.,NL
lucene,3) all of the ResponseWriters should start looking at SolrQueryResponse.getException if they aren't alread,NL_CODE
lucene,Shalin Shekhar Mangar reopened SOLR-1300:,NL
lucene,information -- ie: only allow/commits updates if the,NL
lucene,relatively expensive.,NL
lucene,h4. Operations,NL
lucene,: +  <xsl:template match=\solr/system/threadCount\>,CODE
lucene,bq.,NL
lucene,Key: SOLR-195,CODE
lucene,# The properties defined in solr.xml should also be persisted back as is (without evaluation).,NL
lucene,to /admin/stats.jsp which is a 404.  _info.jsp can leverage a default,NL_CODE
lucene,sometimes have 100s of thousands of new docs as fast as Solr will,NL
lucene,Thanks for contributing this Darren!,NL
lucene,...Solr 1.1 is now available for download!...,NL
lucene,but when VirtualHost features were adde,NL
lucene,[junit] Test org.apache.solr.client.solrj.embedded.MergeIndexesEmbeddedTest FAILED,TRACE
lucene,We've been working on integrating the spelt spellchecker from XTF (http://groups.google.com/group/spelt/,NL_CODE
lucene,.ContextHandlerCollection.doStart(ContextHandlerCollection.java:161),TRACE
lucene,//doc.addField(\weight_\ + Integer.toString(i) + \_\ + Integer.toString(j,CODE
lucene,[ https://issues.apache.org/jira/browse/SOLR-69?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12467399 ],CODE
lucene,b2a9e000-b2b10000 rwxp b2a9e000 00:00 0,CODE
lucene,are small fragments in the summary pag,NL
lucene,[junit] Tests run:,TRACE
lucene,Digital Library Production Service,NL
lucene,+ > > > A if (x >= n) {,CODE
lucene,at java.net.ServerSocket.<init>(ServerSocket.java:141),TRACE
lucene,Add support for the new TrieRangeFilter in Lucene contrib-queries for fast range filter/query.,NL
lucene,: + > A Assert.assertEquals( item.categories.lengt,CODE
lucene,instead it should be:,NL
lucene,H,NL
lucene,ervlet.jar;C:\\Inetpub\\ftproot\\apache-solr-1.1.0-incubating\\example\\lib\\org.m,CODE
lucene,handler parse xml;,CODE
lucene,Doesn't sound that way to me.,NL
lucene,3. Makes sense.,NL
lucene,the fields,NL
lucene,Testcase: testReplicateAfterWrite2Slave took 2.656 sec,CODE
lucene,* find patch in file uploads \rewrite.1.patch\,NL
lucene,As of 1.,NL
lucene,<property name=\version\ value=\1.3\/>,CODE
lucene,Reporter: Hoss Man,NL
lucene,: +   },CODE
lucene,You can have anything your heart desires... Solr is open-source :),NL
lucene,Apache Ant version 1.7.1 compiled on June 27 2008,CODE
lucene,containing the user I,NL
lucene,</core>,CODE
lucene,term buffer char array.  The reason this comes up is that,NL
lucene,return Integer.valueOf( toExternal(f) );,CODE
lucene,A [junit] Running org.apache.solr.analysis.TestReversedWildcardFilterFactory,TRACE
lucene,Attachments: SOLR-1492.patch,CODE
lucene,stringsList.add(s);,CODE
lucene,Examples of potential highlighter param names:,NL
lucene,file up into snippets -- which could then be combined again in lots of,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-447?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],CODE
lucene,using maxDocs;,CODE
lucene,new logo at ApacheCon -- but it would also be nice to use ApacheCon to,NL
lucene,@@ -1,CODE
lucene,Components: contrib - Clustering,CODE
lucene,* Centralized configuration management (i.e. new solrconfig.xml,NL
lucene,And two suggestions related to XSLT transformations for presentation:,NL
lucene,Chris Mattman,NL
lucene,+ > > > > A return te.term().text();,CODE
lucene,Date: Wed Mar 26 13:59:40 2008,CODE
lucene,*blockRegex* is an optional attribute that is applied after any allowRegex and discards any line which matches the regExp,NL
lucene,followed by ./solr,NL
