ID,Class,Text
1090,1,********************************************************* Step 5: verify wallet database integrity
1091,1,********************************************************* Step 6: network initialization
1092,1,Note that we absolutely cannot open any actual connections
1093,1,"until the very end (""start node"") as the UTXO/block state"
1094,1,is not yet setup and may end up being set up twice if we
1095,1,need to reindex later.
1096,1,"Don't initialize fee estimation with old data if we don't relay transactions,"
1097,1,as they would never get updated.
1098,1,"sanitize comments per BIP-0014, format user agent and check total size"
1099,1,Check for host lookup allowed before parsing any network related parameters
1100,2,#NAME?
1101,5,"-noproxy (or -proxy=0) as well as the empty string can be used to not set a proxy, this is the default"
1102,1,"by default, -proxy sets onion as reachable, unless -noonion later"
1103,1,"-onion can be used to set only a proxy for .onion, or override normal proxy for .onion addresses"
1104,5,-noonion (or -onion=0) disables connecting to .onion entirely
1105,1,"An empty string is used to not override the onion proxy (in which case it defaults to -proxy set above, or none)"
1106,2,Handle -noonion/-onion=0
1107,1,Read asmap file if configured
1108,1,********************************************************* Step 7: load block chain
1109,1,cache size calculations
1110,1,total cache cannot be less than nMinDbCache
1111,1,total cache cannot be greater than nMaxDbcache
1112,1,use 25%-50% of the remainder for disk cache
1113,1,cap total coins db cache
1114,1,the rest goes to in-memory cache
1115,1,"new CBlockTreeDB tries to delete the existing file, which"
1116,1,fails if it's still open from the previous loop. Close it first:
1117,1,"If we're reindexing in prune mode, wipe away unusable block files and all undo data files"
1118,1,LoadBlockIndex will load fHavePruned if we've ever removed a
1119,1,block file from disk.
1120,1,Note that it also sets fReindex based on the disk flag!
1121,1,From here on out fReindex and fReset mean something different!
1122,1,"If the loaded chain has a wrong genesis, bail out immediately"
1123,1,"(we're likely using a testnet datadir, or the other way around)."
1124,1,Check for changed -prune state.  What we are concerned about is a user who has pruned blocks
1125,1,"in the past, but is now trying to run unpruned."
1126,1,At this point blocktree args are consistent with what's on disk.
1127,1,"If we're not mid-reindex (based on disk + args), add a genesis block on disk"
1128,1,(otherwise we use the one already on disk).
1129,1,This is called again in ThreadImport after the reindex completes.
1130,1,At this point we're either in reindex or we've loaded a useful
1131,5,block tree into BlockIndex()!
1132,2,cache_size_bytes
1133,2,in_memory
1134,2,should_wipe
1135,1,"If necessary, upgrade from older database format."
1136,1,This is a no-op if we cleared the coinsviewdb with -reindex or -reindex-chainstate
1137,5,ReplayBlocks is a no-op if we cleared the coinsviewdb with -reindex or -reindex-chainstate
1138,1,"The on-disk coinsdb is now in a good state, create the cache"
1139,5,LoadChainTip initializes the chain based on CoinsTip()'s best block
1140,1,out of the per-chainstate loop
1141,1,out of the chainstate activation do-while
1142,1,first suggest a reindex
1143,5,"As LoadBlockIndex can take several minutes, it's possible the user"
1144,1,"requested to kill the GUI during the last operation. If so, exit."
1145,5,"As the program has not fully started yet, Shutdown() is possibly overkill."
1146,1,********************************************************* Step 8: start indexers
1147,1,cache size
1148,1,********************************************************* Step 9: load wallet
1149,1,********************************************************* Step 10: data directory maintenance
1150,1,"if pruning, unset the service bit and perform the initial blockstore prune"
1151,1,after any wallet rescanning has taken place.
1152,1,Advertise witness capabilities.
1153,5,The option to not set NODE_WITNESS is only used in the tests and should be removed.
1154,1,********************************************************* Step 11: import blocks
1155,1,"Either install a handler to notify us when genesis activates, or set fHaveGenesis directly."
1156,1,"No locking, as this happens before any background thread is started."
1157,1,thread runs free
1158,1,Wait for genesis block to be processed
1159,5,We previously could hang here if StartShutdown() is called prior to
1160,1,"ThreadImport getting started, so instead we just wait on a timer to"
1161,5,check ShutdownRequested() regularly.
1162,1,********************************************************* Step 12: start node
1163,1,// debug print
1164,1,Map ports with UPnP or NAT-PMP.
1165,5,Initiate outbound connections unless connect=0
1166,1,********************************************************* Step 13: finished
1167,1,Copyright (c) 2009-2020 The Bitcoin Core developers
1168,1,Copyright (c) 2017 The Zcash developers
1169,1,"Distributed under the MIT software license, see the accompanying"
1170,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1171,1,These functions are taken from the libsecp256k1 distribution and are very ugly.
1172,5,"This parses a format loosely based on a DER encoding of the ECPrivateKey type from
 section C.4 of SEC 1 <https://www.secg.org/sec1-v2.pdf>, with the following caveats:

 The octet-length of the SEQUENCE must be encoded as 1 or 2 octets. It is not
   required to be encoded as one octet if it is less than 256, as DER would require.
 The octet-length of the SEQUENCE must not be greater than the remaining
   length of the key encoding, but need not match it (i.e. the encoding may contain
   junk after the encoded SEQUENCE).
 The privateKey OCTET STRING is zero-filled on the left to 32 octets.
 Anything after the encoding of the privateKey OCTET STRING is ignored, whether
   or not it is validly encoded DER.

 out32 must point to an output buffer of length at least 32 bytes."
1173,1,sequence header
1174,1,sequence length constructor
1175,1,sequence length
1176,5,sequence element 0: version number (=1)
1177,5,"sequence element 1: octet string, up to 32 bytes"
1178,5,"This serializes to a DER encoding of the ECPrivateKey type from section C.4 of SEC 1
 <https://www.secg.org/sec1-v2.pdf>. The optional parameters and publicKey fields are
 included.

 seckey must point to an output buffer of length at least CKey::SIZE bytes.
 seckeylen must initially be set to the size of the seckey buffer. Upon return it
 will be set to the number of bytes used in the buffer.
 key32 must point to a 32-byte raw private key."
1179,1,Check that the sig has a low R value and will be less than 71 bytes
1180,1,"In DER serialization, all values are interpreted as big-endian, signed integers. The highest bit in the integer indicates"
1181,1,"its signed-ness; 0 is positive, 1 is negative. When the value is interpreted as a negative integer, it must be converted"
1182,1,to a positive value by prepending a 0x00 byte so that the highest bit is 0. We can avoid this prepending by ensuring that
1183,1,"our highest bit is always 0, and thus we must check that the first byte is less than 0x80."
1184,1,Grind for low R
1185,1,Pass in a random blinding seed to the secp256k1 context.
1186,1,Copyright (c) 2014-2019 The Bitcoin Core developers
1187,1,"Distributed under the MIT software license, see the accompanying"
1188,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1189,1,/ Maximum witness length for Bech32 addresses.
1190,1,base58-encoded Bitcoin addresses.
1191,1,Public-key-hash-addresses have version 0 (or 111 testnet).
1192,5,"The data vector contains RIPEMD160(SHA256(pubkey)), where pubkey is the serialized public key."
1193,1,Script-hash-addresses have version 5 (or 196 testnet).
1194,5,"The data vector contains RIPEMD160(SHA256(cscript)), where cscript is the serialized redemption script."
1195,1,Set potential error message.
1196,1,This message may be changed if the address can also be interpreted as a Bech32 address.
1197,1,Bech32 decoding
1198,1,The first 5 bit symbol is the witness version (0-16)
1199,1,The rest of the symbols are converted witness program bytes.
1200,1,Set error message if address can't be interpreted as Base58 or Bech32.
1201,1,namespace
1202,1,Copyright (c) 2009-2010 Satoshi Nakamoto
1203,1,Copyright (c) 2009-2020 The Bitcoin Core developers
1204,1,"Distributed under the MIT software license, see the accompanying"
1205,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1206,5,"NOTE: the logger instances is leaked on exit. This is ugly, but will be
 cleaned up by the OS/libc. Defining a logger as a global object doesn't work
 since the order of destruction of static/global objects is undefined.
 Consider if the logger gets destroyed, and then some later destructor calls
 LogPrintf, maybe indirectly, and you get a core dump at shutdown trying to
 access the logger. When the shutdown sequence is fully audited and tested,
 explicit destruction of these objects can be implemented by changing this
 from a raw pointer to a std::unique_ptr.
 Since the ~Logger() destructor is never called, the Logger class and all
 its subclasses must have implicitly-defined destructors.

 This method of initialization was originally introduced in
 ee3374234c60aba2cc4c5cd5cac1c0aefc2d817c."
1207,1,unbuffered
1208,1,Add newlines to the logfile to distinguish this execution from the
1209,1,last one.
1210,1,dump buffered messages from before we opened the log
1211,1,Omit the special cases.
1212,5,"Belts and suspenders: make sure outgoing log messages don't contain
     potentially suspicious characters, such as terminal control codes.
    
     This escapes control characters except newline ('\n') in C syntax.
     It escapes instead of removes them to still allow for troubleshooting
     issues where they accidentally end up in strings."
1213,1,buffer if we haven't started logging yet
1214,1,print to console
1215,1,"reopen the log file, if requested"
1216,1,unbuffered
1217,1,Amount of debug.log to save at end when shrinking (must fit in memory)
1218,1,Scroll debug.log if it's getting too big
1219,1,Special files (e.g. device nodes) may not have a size.
1220,5,If debug.log file is more than 10% bigger the RECENT_DEBUG_HISTORY_SIZE
1221,1,trim it down by saving only the last RECENT_DEBUG_HISTORY_SIZE bytes
1222,1,Restart the file with some of the end
1223,1,Copyright (c) 2011-2020 The Bitcoin Core developers
1224,1,"Distributed under the MIT software license, see the accompanying"
1225,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1226,2,USE_NATPMP
1227,1,The minimum supported miniUPnPc API version is set to 10. This keeps compatibility
1228,1,with Ubuntu 16.04 LTS and Debian 8 libminiupnpc-dev packages.
1229,2,USE_UPNP
1230,1,detect gateway automatically
1231,5,forced gateway - NOT APPLIED
1232,1,OK
1233,1,seconds
1234,1,OK
1235,1,remove a port mapping
1236,1,OK
1237,2,USE_NATPMP
1238,2,USE_UPNP
1239,1,High priority protocol.
1240,2,USE_UPNP
1241,1,Low priority protocol.
1242,2,USE_NATPMP
1243,1,Enabling another protocol does not cause switching from the currently used one.
1244,5,Interrupt a protocol-specific loop in the ThreadUpnp() or in the ThreadNatpmp()
1245,5,to force trying the next protocol in the ThreadMapPort() loop.
1246,2,#if defined(USE_NATPMP) || defined(USE_UPNP)
1247,1,Intentionally left blank.
1248,1,Intentionally left blank.
1249,1,Intentionally left blank.
1250,2,#if defined(USE_NATPMP) || defined(USE_UPNP)
1251,1,Copyright (c) 2009-2010 Satoshi Nakamoto
1252,1,Copyright (c) 2009-2020 The Bitcoin Core developers
1253,1,"Distributed under the MIT software license, see the accompanying"
1254,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1255,1,"we can never have zero txs in a merkle block, we always need the coinbase tx"
1256,1,"if we do not have this assert, we can hit a memory access violation when indexing into vTxid"
1257,1,hash at height 0 is the txids themselves
1258,1,calculate left hash
1259,1,calculate right hash if not beyond the end of the array - copy left hash otherwise
1260,1,combine subhashes
1261,1,determine whether this node is the parent of at least one matched txid
1262,1,store as flag bit
1263,1,"if at height 0, or nothing interesting below, store hash and stop"
1264,1,"otherwise, don't store any hash, but descend into the subtrees"
1265,1,overflowed the bits array - failure
1266,1,"if at height 0, or nothing interesting below, use stored hash and do not descend"
1267,1,overflowed the hash array - failure
1268,1,"in case of height 0, we have a matched txid"
1269,1,"otherwise, descend into the subtrees to extract matched txids and hashes"
1270,1,"The left and right branches should never be identical, as the transaction"
1271,1,hashes covered by them must each be unique.
1272,1,and combine them before returning
1273,1,reset state
1274,1,calculate height of tree
1275,1,traverse the partial tree
1276,1,An empty set will not work
1277,1,check for excessively high numbers of transactions
1278,1,there can never be more hashes provided than one for every txid
1279,1,"there must be at least one bit per node in the partial tree, and at least one node per hash"
1280,1,calculate height of tree
1281,1,traverse the partial tree
1282,1,verify that no problems occurred during the tree traversal
1283,1,verify that all bits were consumed (except for the padding caused by serializing it as a byte sequence)
1284,1,verify that all hashes were consumed
1285,1,Copyright (c) 2009-2010 Satoshi Nakamoto
1286,1,Copyright (c) 2009-2020 The Bitcoin Core developers
1287,1,"Distributed under the MIT software license, see the accompanying"
1288,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1289,1,Updating time can change work required on testnet:
1290,5,Limit weight to between 4K and MAX_BLOCK_WEIGHT-4K for sanity:
1291,1,Block resource limits
1292,5,"If -blockmaxweight is not given, limit to DEFAULT_BLOCK_MAX_WEIGHT"
1293,1,Reserve space for coinbase tx
1294,1,These counters do not include coinbase tx
1295,1,pointer for convenience
1296,1,Add dummy coinbase tx as first transaction
1297,1,updated at end
1298,1,updated at end
1299,2,#NAME?
1300,2,#NAME?
1301,1,Decide whether to include witness transactions
1302,1,This is only needed in case the witness softfork activation is reverted
1303,1,(which would require a very deep reorganization).
1304,1,Note that the mempool would accept transactions with witness data before
1305,5,"IsWitnessEnabled, but we would only ever mine blocks after IsWitnessEnabled"
1306,1,unless there is a massive block reorganization with the witness softfork
1307,1,not activated.
1308,1,TODO: replace this with a call to main to assess validity of a mempool
1309,1,transaction (which in most cases can be a no-op).
1310,1,Create coinbase transaction.
1311,1,Fill in header
1312,1,Only test txs not already in the block
1313,1,TODO: switch to weight-based accounting for packages instead of vsize-based accounting.
1314,1,Perform transaction-level checks before adding to block:
1315,2,#NAME?
1316,1,- premature witness (in case segwit transactions are added to mempool before
1317,1,segwit activation)
1318,1,Insert all descendants (not yet in block) into the modified set
1319,1,Skip entries in mapTx that are already in a block or are present
1320,5,in mapModifiedTx (which implies that the mapTx ancestor state is
1321,1,stale due to ancestor inclusion in the block)
1322,1,Also skip transactions that we've already failed to add. This can happen if
1323,1,we consider a transaction in mapModifiedTx and it fails: we can then
1324,1,potentially consider it again while walking mapTx.  It's currently
1325,1,"guaranteed to fail again, but as a belt-and-suspenders check we put it in"
1326,1,"failedTx and avoid re-evaluation, since the re-evaluation would be using"
1327,1,cached size/sigops/fee values that are not actually correct.
1328,1,Sort package by ancestor count
1329,1,"If a transaction A depends on transaction B, then A's ancestor count"
1330,1,must be greater than B's.  So this is sufficient to validly order the
1331,1,transactions for block inclusion.
1332,1,This transaction selection algorithm orders the mempool based
1333,1,on feerate of a transaction including all unconfirmed ancestors.
1334,1,Since we don't remove transactions from the mempool as we select them
1335,1,"for block inclusion, we need an alternate method of updating the feerate"
1336,1,of a transaction with its not-yet-selected ancestors as we go.
1337,1,This is accomplished by walking the in-mempool descendants of selected
1338,5,transactions and storing a temporary modified state in mapModifiedTxs.
1339,1,"Each time through the loop, we compare the best transaction in"
1340,5,mapModifiedTxs with the next transaction in the mempool to decide what
1341,1,transaction package to work on next.
1342,5,mapModifiedTx will store sorted packages after they are modified
1343,1,because some of their txs are already in the block
1344,1,"Keep track of entries that failed inclusion, to avoid duplicate work"
1345,5,Start by adding all descendants of previously added txs to mapModifiedTx
1346,1,and modifying them for their already included ancestors
1347,1,Limit the number of attempts to add transactions to the block when it is
1348,1,close to full; this is just a simple heuristic to finish quickly if the
1349,1,mempool has a lot of entries.
1350,5,First try to find a new transaction in mapTx to evaluate.
1351,1,"Now that mi is not stale, determine which transaction to evaluate:"
1352,5,"the next entry from mapTx, or the best from mapModifiedTx?"
1353,5,We're out of entries in mapTx; use the entry from mapModifiedTx
1354,5,Try to compare the mapTx entry to the mapModifiedTx entry
1355,5,The best entry in mapModifiedTx has higher score
1356,5,than the one from mapTx.
1357,1,Switch which transaction (package) to consider
1358,5,"Either no entry in mapModifiedTx, or it's worse than mapTx."
1359,1,Increment mi for the next loop iteration.
1360,5,"We skip mapTx entries that are inBlock, and mapModifiedTx shouldn't"
1361,1,contain anything that is inBlock.
1362,1,Everything else we might consider has a lower fee rate
1363,5,"Since we always look at the best entry in mapModifiedTx,"
1364,1,we must erase failed entries so that we can consider the
1365,1,next best entry on the next loop iteration
1366,1,Give up if we're close to full and haven't succeeded in a while
1367,1,Test if all tx's are Final
1368,1,This transaction will make it in; reset the failed counter.
1369,1,Package can be added. Sort the entries in a valid order.
1370,1,"Erase from the modified set, if present"
1371,1,Update transactions that depend on each of these
1372,5,Update nExtraNonce
1373,5,Height first in coinbase required for block.version=2
1374,1,Copyright (c) 2009-2010 Satoshi Nakamoto
1375,1,Copyright (c) 2009-2020 The Bitcoin Core developers
1376,1,"Distributed under the MIT software license, see the accompanying"
1377,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1378,1,Maximum number of block-relay-only anchor connections
1379,1,Anchor IP address database file name
1380,1,How often to dump addresses to peers.dat
1381,1,Number of DNS seeds to query when the number of connections is low.
1382,1,"How long to delay before querying DNS seeds

 If we have more than THRESHOLD entries in addrman, then it's likely
 that we got those addresses from having previously connected to the P2P
 network, and that we'll be able to successfully reconnect to the P2P
 network via contacting one of them. So if that's the case, spend a
 little longer trying to connect to known peers before querying the
 DNS seeds."
1383,1,"""many"" vs ""few"" peers"
1384,1,The default timeframe for -maxuploadtarget. 1 day.
1385,1,We add a random period time (0 to 1 seconds) to feeler connections to prevent synchronization.
1386,5,Used to pass flags to the Bind() function
1387,5,"Do not call AddLocal() for our special addresses, e.g., for incoming
     Tor connections, to prevent gossiping them over the network."
1388,1,The set of sockets cannot be modified while waiting
1389,1,The sleep time needs to be small to avoid new sockets stalling
1390,2,"SHA256(""netgroup"")[0:8]"
1391,2,"SHA256(""localhostnonce"")[0:8]"
1392,2,"SHA256(""addrcache"")[0:8]"
1393,1,Global state variables
1394,1,find 'best' local address for a particular peer
1395,1,! Convert the serialized seeds into usable address objects.
1396,1,"It'll only connect to one or two seed nodes because once it connects,"
1397,1,it'll get a pile of addresses with newer timestamps.
1398,1,Seed nodes are given a random 'last seen time' of between one and two
1399,1,weeks ago.
1400,1,get best local address for a particular peer as a CAddress
1401,1,"Otherwise, return the unroutable 0.0.0.0 but filled in with"
1402,1,"the normal parameters, since the IP may be changed to a useful"
1403,1,one by discovery.
1404,1,Is our peer's addrLocal potentially useful as an external IP source?
1405,1,use IPv4 loopback during addrmantest
1406,1,"If discovery is enabled, sometimes give our peer the address it"
1407,1,tells us that it sees us as in case it has a better idea of our
1408,1,address than we do.
1409,1,Address is unroutable. Don't advertise.
1410,1,learn a new local address
1411,1,vote for a local address
1412,1,check whether a given address is potentially local
1413,1,Get the bind address for a socket as CAddress
1414,1,Look for an existing connection
1415,2,/ debug print
1416,1,Resolve
1417,1,It is possible that we already have a connection to the IP/port pszDest resolved to.
1418,1,"In that case, drop the connection that was just created, and return the existing CNode instead."
1419,5,"Also store the name we used to connect in that CNode, so that future FindNode() calls to that"
1420,1,name catch this early.
1421,1,Connect
1422,1,no proxy needed (none set for target network)
1423,1,"If a connection to the node was attempted, and failure (if any) is not caused by a problem connecting to"
1424,1,"the proxy, mark this as an attempt."
1425,1,Add node
1426,1,inbound_onion
1427,1,"We're making a new connection, harvest entropy from the time (and our peer count)"
1428,1,"no default case, so the compiler can warn about missing cases"
1429,1,Leave string empty if addrLocal invalid (not filled in yet)
1430,1,absorb network data
1431,1,"Serious header problem, disconnect from the peer."
1432,5,decompose a transport agnostic CNetMessage from the deserializer
1433,1,Message deserialization failed.  Drop the message but don't disconnect the peer.
1434,1,store the size of the corrupt message
1435,1,store received bytes per message command
1436,1,"to prevent a memory DOS, only allow valid commands"
1437,1,"push the message to the process queue,"
1438,1,copy data to temporary parsing buffer
1439,1,"if header incomplete, exit"
1440,5,deserialize to CMessageHeader
1441,1,"Check start string, network magic"
1442,5,reject messages larger than MAX_SIZE or MAX_PROTOCOL_MESSAGE_LENGTH
1443,1,switch state to reading message data
1444,1,"Allocate up to 256 KiB ahead, but never more than the total message size."
1445,5,decompose a single CNetMessage from the TransportDeserializer
1446,1,"store command string, time, and sizes"
1447,1,"We just received a message off the wire, harvest entropy from the time (and the message checksum)"
1448,1,Check checksum and header command string
1449,1,Always reset the network deserializer (prepare for the next message)
1450,1,create dbl-sha256 checksum
1451,1,create header
1452,1,serialize header
1453,1,could not send full message; stop sending more
1454,1,error
1455,1,couldn't send anything at all
1456,1,There is a fall-through here because it is common for a node to have many peers which have not yet relayed a block.
1457,1,There is a fall-through here because it is common for a node to have more than a few peers that have not yet relayed txn.
1458,1,"Pick out the potential block-relay only peers, and sort them by last block time."
1459,1,"! Sort an array by the specified comparator, then erase the last K elements where predicate is true."
1460,1,Protect the half of the remaining nodes which have been connected the longest.
1461,1,"This replicates the non-eviction implicit behavior, and precludes attacks that start later."
1462,5,"To favorise the diversity of our peer connections, reserve up to (half + 2) of"
1463,1,"these protected spots for onion and localhost peers, if any, even if they're not"
1464,1,"longest uptime overall. This helps protect tor peers, which tend to be otherwise"
1465,1,disadvantaged under our eviction criteria.
1466,1,"Pick out up to 1/4 peers connected via our onion service, sorted by longest uptime."
1467,1,"Allocate any remaining slots of the 1/4, or minimum 2 additional slots,"
1468,1,"to localhost peers, sorted by longest uptime, as manually configured"
1469,5,hidden services not using `-bind=addr[:port]=onion` will not be detected
1470,1,as inbound onion connections.
1471,1,"Calculate how many we removed, and update our total number of peers that"
1472,1,we want to protect based on uptime accordingly.
1473,1,Protect connections with certain characteristics
1474,1,Deterministically select 4 peers to protect by netgroup.
1475,1,An attacker cannot predict which netgroups will be protected
1476,1,Protect the 8 nodes with the lowest minimum ping time.
1477,1,An attacker cannot manipulate this metric without physically moving nodes closer to the target.
1478,1,Protect 4 nodes that most recently sent us novel transactions accepted into our mempool.
1479,1,An attacker cannot manipulate this metric without performing useful work.
1480,1,Protect up to 8 non-tx-relay peers that have sent us novel blocks.
1481,1,Protect 4 nodes that most recently sent us novel blocks.
1482,1,An attacker cannot manipulate this metric without performing useful work.
1483,1,Protect some of the remaining eviction candidates by ratios of desirable
1484,1,or disadvantaged characteristics.
1485,1,If any remaining peers are preferred for eviction consider only them.
1486,1,This happens after the other preferences since if a peer is really the best by other criteria (esp relaying blocks)
1487,1,then we probably don't want to evict it no matter what.
1488,1,Identify the network group with the most connections and youngest member.
1489,5,(vEvictionCandidates is already sorted by reverse connect time)
1490,1,Reduce to the network group with the most connections
1491,1,Disconnect from the network group with the most connections
1492,1,"Try to find a connection to evict when the node is full.
  Extreme care must be taken to avoid opening the node to attacker
   triggered network partitioning.
  The strategy used here is to protect a small number of peers
   for each of several distinct characteristics which are difficult
   to forge.  In order to partition a node the attacker must be
   simultaneously better at all of them than honest peers."
1493,5,According to the internet TCP_NODELAY is not carried into accepted sockets
1494,1,on all platforms.  Set it again here just to be sure.
1495,1,Don't accept connections from banned peers.
1496,1,Only accept connections from discouraged peers if our inbound slots aren't (almost) full.
1497,1,"No connection to evict, disconnect the new connection"
1498,1,"We received a new connection, harvest entropy from the time (and our peer count)"
1499,1,Count existing connections
1500,1,Max connections of specified type already exist
1501,1,Max total outbound connections already exist
1502,1,Disconnect any connected nodes
1503,1,Disconnect unused nodes
1504,1,remove from vNodes
1505,1,release outbound grant (if any)
1506,1,close socket and cleanup
1507,1,hold in disconnected pool until all refs are released
1508,1,Delete disconnected nodes
1509,1,Destroy the object only after other threads have stopped using it.
1510,1,Use non-mockable system time (otherwise these timers will pop when we
1511,1,use setmocktime in the tests).
1512,1,Implement the following logic:
1513,5,"If there is data to send, select() for sending data. As this only"
1514,1,"happens when optimistic write failed, we choose to first drain the"
1515,1,write buffer in this case before receiving more. This avoids
1516,1,"needlessly queueing received data, if the remote peer is not themselves"
1517,1,receiving data. This means properly utilizing TCP flow control signalling.
1518,5,"Otherwise, if there is space left in the receive buffer, select() for"
1519,1,receiving data.
1520,1,"Hand off all complete messages to the processor, to be handled without"
1521,1,blocking here.
1522,1,"These flags are ignored, but we set them for clarity"
1523,1,Find which sockets have data to receive
1524,1,frequency to poll pnode->vSend
1525,1,Accept new connections
1526,1,Service each socket
1527,1,Receive
1528,1,typical socket buffer is 8K-64K
1529,5,vRecvMsg contains only completed CNetMessage
1530,5,the single possible partially deserialized message are held by TransportDeserializer
1531,1,socket closed gracefully
1532,1,error
1533,1,Send data
1534,1,Number of seeds left before testing if we have enough connections
1535,5,"When -forcednsseed is provided, query all."
1536,1,"If we have no known peers, query all."
1537,1,"This will occur on the first run, or if peers.dat has been"
1538,1,deleted.
1539,1,goal: only query DNS seed if address need is acute
1540,1,"If we have a reasonable number of peers in addrman, spend"
1541,1,some time trying them first. This improves user privacy by
1542,1,"creating fewer identifying DNS requests, reduces trust by"
1543,1,"giving seeds less influence on the network topology, and"
1544,1,reduces traffic to the seeds.
1545,1,"When querying DNS seeds query a few at once, this ensures"
1546,1,that we don't give DNS seeds the ability to eclipse nodes
1547,1,that query them.
1548,1,"If we continue having problems, eventually query all the"
1549,1,"DNS seeds, and if that fails too, also try the fixed seeds."
1550,1,(done in ThreadOpenConnections)
1551,5,"if sleeping for the MANY_PEERS interval, wake up"
1552,1,early to see if we have enough peers and can stop
1553,1,this thread entirely freeing up its resources
1554,1,hold off on querying seeds if P2P network deactivated
1555,1,Limits number of IPs learned from a DNS seed
1556,1,use a random age between 3 and 7 days old
1557,1,"We now avoid directly using results from DNS Seeds which do not support service bit filtering,"
1558,1,instead using them as a addrfetch to get nodes with our desired service bits.
1559,1,Return the number of peers we have over our outbound connection limit
1560,1,"Exclude peers that are marked for disconnect, or are going to be"
1561,5,disconnected soon (eg ADDR_FETCH and FEELER)
1562,1,Also exclude peers that haven't finished initial connection handshake yet
1563,1,"(so that we don't decide we're over our desired connection limit, and then"
1564,1,evict some peer that has finished the handshake)
1565,1,Connect to specific addresses
1566,1,Initiate network connections
1567,1,Minimum time before next feeler connection (in microseconds).
1568,1,"When the node starts with an empty peers.dat, there are a few other sources of peers before"
1569,5,"we fallback on to fixed seeds: -dnsseed, -seednode, -addnode"
1570,1,"If none of those are available, we fallback on to fixed seeds immediately, else we allow"
1571,1,60 seconds for any of those sources to populate addrman.
1572,1,It is cheapest to check if enough time has passed first.
1573,1,Checking !dnsseed is cheaper before locking 2 mutexes.
1574,1,Choose an address to connect to based on most recently seen
1575,1,Only connect out to one peer per network group (/16 for IPv4).
1576,1,Netgroups for inbound and manual peers are not excluded because our goal here
1577,1,is to not use multiple of our limited outbound slots on a single netgroup
1578,1,but inbound and manual peers do not use our outbound slots. Inbound peers
1579,1,also have the added issue that they could be attacker controlled and used
1580,1,to prevent us from connecting to particular hosts if we used them here.
1581,1,"no default case, so the compiler can warn about missing cases"
1582,1,Determine what type of connection to open. Opening
1583,5,BLOCK_RELAY connections to addresses from anchors.dat gets the highest
1584,5,priority. Then we open OUTBOUND_FULL_RELAY priority until we
1585,5,meet our full-relay capacity. Then we open BLOCK_RELAY connection
1586,1,until we hit our block-relay-only peer limit.
1587,5,"GetTryNewOutboundPeer() gets set when a stale tip is detected, so we"
1588,5,try opening an additional OUTBOUND_FULL_RELAY connection. If none of
1589,1,"these conditions are met, check to see if it's time to try an extra"
1590,1,"block-relay-only peer (to confirm our tip is current, see below) or the next_feeler"
1591,5,timer to decide if we should open a FEELER.
1592,2,OUTBOUND_FULL_RELAY
1593,2,OUTBOUND_FULL_RELAY
1594,1,Periodically connect to a peer (using regular outbound selection
1595,1,methodology from addrman) and stay connected long enough to sync
1596,1,"headers, but not much else."
1597,1,"Then disconnect the peer, if we haven't learned anything new."
1598,1,"The idea is to make eclipse attacks very difficult to pull off,"
1599,1,because every few minutes we're finding a new peer to learn headers
1600,1,from.
1601,1,This is similar to the logic for trying extra outbound (full-relay)
1602,1,"peers, except:"
1603,2,#NAME?
1604,1,our tip is stale
1605,2,#NAME?
1606,1,newest block-relay-only peer delivers a block more recently.
1607,5,See the eviction logic in net_processing.cpp.
1608,1,Because we can promote these connections to block-relay-only
1609,1,"connections, they do not get their own ConnectionType enum"
1610,1,(similar to how we deal with extra outbound peers).
1611,1,skip to next iteration of while loop
1612,1,"If we didn't find an appropriate destination after trying 100 addresses fetched from addrman,"
1613,1,"stop this loop, and let the outer loop run again (which sleeps, adds seed nodes, recalculates"
1614,1,"already-connected network ranges, ...) before trying new addrman addresses."
1615,1,"First, try to get a tried table collision address. This returns"
1616,1,an empty (invalid) address if there are no collisions to try.
1617,1,No tried table collisions. Select a new table address
1618,1,for our feeler.
1619,1,If test-before-evict logic would have us connect to a
1620,1,"peer that we're already connected to, just mark that"
1621,5,address as Good(). We won't be able to initiate the
1622,1,"connection anyway, so this avoids inadvertently evicting"
1623,1,a currently-connected peer.
1624,1,Select a new table address for our feeler instead.
1625,1,Not a feeler
1626,1,"Require outbound connections, other than feelers, to be to distinct network groups"
1627,1,"if we selected an invalid or local address, restart"
1628,1,only consider very recently tried nodes after 30 failed attempts
1629,1,"for non-feelers, require all the services we'll want,"
1630,1,"for feelers, only require they be a full node (only because most"
1631,1,SPV clients don't have a good address DB available)
1632,1,"Do not allow non-default ports, unless after 50 invalid"
1633,1,addresses selected already. This is to prevent malicious peers
1634,1,from advertising themselves as a service on another host and
1635,1,"port, causing a DoS attack as nodes around the network attempt"
1636,1,to connect to it fruitlessly.
1637,1,Add small amount of random noise before connection to avoid synchronization.
